ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
73533,West Bengal,Durgapur,Locality_473,Apartment,4,2081,478.43,0.23,2000,Unfurnished,21,17,25,3,2,Low,No,Yes,"Playground, Clubhouse, Pool",West,Builder,Ready_to_Move
73534,Chhattisgarh,Bilaspur,Locality_57,Villa,5,4990,243.6,0.05,2005,Furnished,8,19,20,2,5,High,No,Yes,"Pool, Clubhouse, Gym",South,Broker,Under_Construction
73535,Jharkhand,Jamshedpur,Locality_311,Independent House,4,798,281.32,0.35,1999,Semi-furnished,19,18,26,2,10,Low,Yes,Yes,"Playground, Garden, Pool, Gym",North,Builder,Ready_to_Move
73536,Tamil Nadu,Chennai,Locality_419,Apartment,4,3819,191.37,0.05,2005,Furnished,16,20,20,3,3,Medium,Yes,No,"Clubhouse, Garden, Gym",South,Owner,Under_Construction
73537,Odisha,Bhubaneswar,Locality_422,Villa,1,4648,296.1,0.06,2022,Furnished,3,23,3,2,5,Low,Yes,No,"Clubhouse, Garden, Playground, Gym, Pool",North,Broker,Ready_to_Move
73538,Karnataka,Mangalore,Locality_66,Villa,4,4117,25.22,0.01,1995,Unfurnished,15,11,30,9,1,Low,No,No,"Pool, Gym, Clubhouse, Playground",South,Owner,Under_Construction
73539,Assam,Guwahati,Locality_224,Villa,1,1198,320.21,0.27,1992,Furnished,25,30,33,8,8,Low,No,No,"Playground, Clubhouse, Pool, Gym, Garden",East,Owner,Ready_to_Move
73540,Assam,Guwahati,Locality_96,Villa,5,1374,427.98,0.31,1991,Furnished,16,18,34,6,5,Medium,Yes,No,"Garden, Clubhouse, Pool, Gym, Playground",East,Owner,Under_Construction
73541,Assam,Silchar,Locality_379,Independent House,2,1309,26.67,0.02,2011,Semi-furnished,15,18,14,3,4,High,No,No,"Garden, Playground, Gym, Clubhouse",North,Owner,Ready_to_Move
73542,Maharashtra,Nagpur,Locality_110,Villa,2,4220,369.55,0.09,2015,Furnished,25,16,10,6,8,Medium,Yes,No,"Pool, Playground, Garden",North,Broker,Under_Construction
73543,Bihar,Patna,Locality_296,Independent House,3,4892,95.22,0.02,2002,Unfurnished,24,7,23,1,2,High,Yes,No,"Gym, Garden, Clubhouse, Playground, Pool",North,Owner,Under_Construction
73544,West Bengal,Durgapur,Locality_191,Apartment,3,3789,408.34,0.11,1991,Unfurnished,30,10,34,2,9,High,Yes,No,"Pool, Clubhouse, Garden, Playground",North,Owner,Under_Construction
73545,Punjab,Ludhiana,Locality_383,Villa,3,1242,326.43,0.26,2013,Semi-furnished,1,21,12,3,10,Medium,No,Yes,Gym,East,Owner,Ready_to_Move
73546,West Bengal,Kolkata,Locality_250,Apartment,2,3396,413.25,0.12,2015,Unfurnished,30,12,10,10,6,Medium,Yes,No,"Playground, Pool, Clubhouse, Gym, Garden",East,Builder,Ready_to_Move
73547,Karnataka,Mangalore,Locality_364,Independent House,2,737,293.34,0.4,2019,Semi-furnished,14,7,6,2,1,High,No,Yes,"Clubhouse, Playground",North,Owner,Ready_to_Move
73548,Odisha,Bhubaneswar,Locality_491,Apartment,4,2218,118.49,0.05,2003,Semi-furnished,30,26,22,7,2,Medium,Yes,No,"Playground, Pool",North,Builder,Under_Construction
73549,Haryana,Faridabad,Locality_251,Apartment,2,4779,372.56,0.08,1998,Furnished,5,30,27,1,4,High,No,Yes,"Pool, Clubhouse, Gym, Playground, Garden",East,Broker,Ready_to_Move
73550,Rajasthan,Jaipur,Locality_302,Villa,4,3655,151.28,0.04,1991,Furnished,19,8,34,2,10,Low,No,Yes,"Gym, Playground",North,Builder,Ready_to_Move
73551,Maharashtra,Pune,Locality_248,Apartment,4,1937,179.14,0.09,1995,Semi-furnished,19,9,30,10,4,Medium,No,Yes,"Playground, Clubhouse, Pool",North,Builder,Under_Construction
73552,Chhattisgarh,Raipur,Locality_204,Villa,3,4653,377.33,0.08,2018,Unfurnished,17,7,7,5,5,Low,Yes,Yes,"Clubhouse, Garden, Playground, Gym, Pool",South,Owner,Under_Construction
73553,Bihar,Patna,Locality_76,Apartment,3,3247,246.01,0.08,2000,Semi-furnished,18,26,25,10,6,Low,No,Yes,"Playground, Pool, Garden",East,Broker,Ready_to_Move
73554,Bihar,Patna,Locality_378,Independent House,1,688,446.77,0.65,2007,Semi-furnished,7,6,18,1,1,Medium,No,Yes,"Gym, Garden",South,Owner,Ready_to_Move
73555,West Bengal,Kolkata,Locality_213,Villa,3,3435,387.97,0.11,2023,Unfurnished,5,28,2,4,5,High,Yes,No,"Garden, Pool",North,Broker,Ready_to_Move
73556,West Bengal,Kolkata,Locality_239,Independent House,1,3636,192.76,0.05,2001,Semi-furnished,25,7,24,3,1,Medium,No,No,"Playground, Pool, Clubhouse, Garden",North,Broker,Under_Construction
73557,Andhra Pradesh,Vijayawada,Locality_325,Villa,3,4057,465.42,0.11,2001,Semi-furnished,7,19,24,6,10,High,No,Yes,"Clubhouse, Garden",West,Owner,Under_Construction
73558,Uttarakhand,Dehradun,Locality_54,Villa,3,828,179.01,0.22,2007,Furnished,23,2,18,5,7,Medium,Yes,No,"Gym, Clubhouse, Garden, Playground",North,Builder,Under_Construction
73559,Telangana,Hyderabad,Locality_483,Villa,3,4532,381.78,0.08,2016,Unfurnished,15,4,9,9,3,Low,No,No,"Pool, Gym, Clubhouse",North,Builder,Ready_to_Move
73560,Andhra Pradesh,Vijayawada,Locality_4,Apartment,5,2694,310.24,0.12,1998,Unfurnished,6,29,27,8,4,Medium,Yes,Yes,"Pool, Garden, Clubhouse",South,Owner,Ready_to_Move
73561,Bihar,Patna,Locality_311,Apartment,1,4887,351.11,0.07,2005,Unfurnished,29,23,20,3,4,Medium,Yes,Yes,"Garden, Gym, Pool, Playground, Clubhouse",South,Builder,Ready_to_Move
73562,Rajasthan,Jaipur,Locality_116,Apartment,4,4613,358.71,0.08,2008,Furnished,7,9,17,8,7,Low,Yes,No,"Garden, Gym, Pool, Clubhouse",East,Builder,Ready_to_Move
73563,Punjab,Amritsar,Locality_494,Villa,5,4039,482.51,0.12,1992,Furnished,23,15,33,10,4,Medium,No,No,Pool,West,Owner,Ready_to_Move
73564,Uttarakhand,Haridwar,Locality_379,Apartment,5,3563,187.15,0.05,1998,Semi-furnished,22,5,27,1,8,Medium,No,Yes,Pool,East,Owner,Ready_to_Move
73565,Haryana,Gurgaon,Locality_51,Apartment,5,2922,74.61,0.03,2010,Semi-furnished,5,23,15,10,8,Low,Yes,No,"Gym, Clubhouse, Pool",South,Broker,Under_Construction
73566,Assam,Silchar,Locality_438,Independent House,2,3302,211.75,0.06,1997,Semi-furnished,4,5,28,1,8,Low,No,Yes,"Playground, Clubhouse, Garden, Pool",East,Broker,Under_Construction
73567,Telangana,Warangal,Locality_22,Villa,3,4101,61.26,0.01,2003,Semi-furnished,4,3,22,5,10,High,No,Yes,"Playground, Garden, Gym",North,Builder,Ready_to_Move
73568,Karnataka,Bangalore,Locality_255,Apartment,1,949,109.15,0.12,2022,Furnished,19,1,3,5,2,Medium,No,No,"Gym, Playground",West,Owner,Ready_to_Move
73569,Delhi,New Delhi,Locality_448,Independent House,1,4856,383.47,0.08,1990,Unfurnished,3,11,35,1,4,Medium,No,No,"Clubhouse, Garden, Playground, Pool, Gym",West,Owner,Ready_to_Move
73570,Haryana,Gurgaon,Locality_393,Villa,5,655,214.62,0.33,1992,Semi-furnished,18,28,33,5,8,Medium,Yes,Yes,Garden,South,Builder,Under_Construction
73571,Karnataka,Mysore,Locality_219,Villa,2,2809,47.69,0.02,1995,Semi-furnished,22,16,30,10,9,Medium,No,No,Playground,South,Broker,Ready_to_Move
73572,Karnataka,Mangalore,Locality_27,Villa,1,2895,199.23,0.07,2013,Semi-furnished,5,7,12,7,10,Low,Yes,No,"Pool, Playground, Clubhouse",North,Builder,Under_Construction
73573,Assam,Guwahati,Locality_139,Villa,4,4864,156.77,0.03,2013,Unfurnished,25,24,12,1,3,Medium,No,No,"Pool, Clubhouse, Playground, Garden",South,Owner,Under_Construction
73574,Madhya Pradesh,Bhopal,Locality_428,Apartment,1,3096,200.07,0.06,1997,Semi-furnished,25,9,28,8,2,High,Yes,No,"Clubhouse, Pool, Garden, Gym, Playground",West,Builder,Under_Construction
73575,Chhattisgarh,Bilaspur,Locality_182,Apartment,2,1136,91.48,0.08,2022,Furnished,25,22,3,10,6,Low,No,Yes,"Playground, Gym, Garden",East,Builder,Ready_to_Move
73576,Haryana,Faridabad,Locality_33,Villa,1,4833,184.2,0.04,1990,Furnished,28,22,35,8,10,Medium,No,Yes,"Clubhouse, Playground",East,Builder,Ready_to_Move
73577,Punjab,Ludhiana,Locality_47,Villa,5,3500,341.83,0.1,2023,Furnished,22,10,2,1,6,Medium,No,No,"Garden, Gym",North,Builder,Ready_to_Move
73578,Jharkhand,Jamshedpur,Locality_485,Villa,5,1188,152.2,0.13,1995,Unfurnished,23,26,30,2,2,Low,Yes,No,"Garden, Pool",North,Broker,Under_Construction
73579,Delhi,New Delhi,Locality_416,Independent House,4,4405,305.23,0.07,2005,Furnished,30,13,20,3,2,Low,Yes,No,"Gym, Garden",North,Owner,Ready_to_Move
73580,Kerala,Trivandrum,Locality_11,Villa,4,1056,258.04,0.24,2013,Furnished,11,1,12,7,2,Low,No,Yes,Garden,South,Builder,Under_Construction
73581,Andhra Pradesh,Vijayawada,Locality_454,Villa,4,3348,112.47,0.03,1991,Semi-furnished,21,5,34,3,2,Low,Yes,Yes,Pool,West,Broker,Ready_to_Move
73582,Madhya Pradesh,Indore,Locality_389,Independent House,1,3880,177.89,0.05,2011,Furnished,17,15,14,2,10,Medium,Yes,Yes,"Garden, Gym",West,Builder,Under_Construction
73583,Delhi,New Delhi,Locality_55,Apartment,4,997,395.45,0.4,2013,Unfurnished,22,5,12,10,10,High,No,Yes,"Playground, Clubhouse",East,Broker,Under_Construction
73584,Telangana,Hyderabad,Locality_182,Independent House,3,4330,482.91,0.11,2010,Furnished,21,23,15,6,8,Low,No,No,"Clubhouse, Gym, Playground",East,Owner,Ready_to_Move
73585,Odisha,Cuttack,Locality_88,Apartment,4,4539,236.2,0.05,1994,Unfurnished,28,7,31,8,8,Medium,No,Yes,"Gym, Garden, Clubhouse, Playground, Pool",North,Owner,Under_Construction
73586,Jharkhand,Jamshedpur,Locality_105,Villa,1,3084,437.35,0.14,2008,Furnished,29,28,17,10,5,High,Yes,Yes,"Pool, Clubhouse, Gym",South,Builder,Ready_to_Move
73587,Gujarat,Surat,Locality_348,Apartment,3,1502,56.08,0.04,2009,Unfurnished,17,15,16,9,10,High,Yes,Yes,"Clubhouse, Playground, Pool",East,Builder,Under_Construction
73588,Tamil Nadu,Chennai,Locality_186,Apartment,1,4019,243.98,0.06,2012,Furnished,11,28,13,2,3,Medium,Yes,Yes,"Gym, Pool, Clubhouse, Playground, Garden",East,Builder,Ready_to_Move
73589,West Bengal,Durgapur,Locality_38,Villa,2,821,164.16,0.2,2020,Unfurnished,5,13,5,2,8,High,Yes,Yes,"Playground, Garden, Pool",East,Broker,Ready_to_Move
73590,Bihar,Patna,Locality_320,Villa,3,558,334.57,0.6,1999,Unfurnished,26,27,26,10,3,Low,Yes,Yes,Pool,West,Owner,Under_Construction
73591,Delhi,New Delhi,Locality_164,Independent House,3,2267,272.46,0.12,1991,Semi-furnished,1,16,34,7,4,Low,No,No,"Gym, Garden, Clubhouse, Playground",South,Owner,Ready_to_Move
73592,Uttarakhand,Dehradun,Locality_459,Independent House,1,2137,404.98,0.19,1992,Semi-furnished,6,2,33,5,10,Low,Yes,Yes,"Garden, Pool, Clubhouse",West,Broker,Under_Construction
73593,Haryana,Gurgaon,Locality_473,Apartment,5,1171,186.0,0.16,1992,Furnished,21,27,33,2,2,Medium,Yes,No,Garden,East,Builder,Ready_to_Move
73594,West Bengal,Durgapur,Locality_148,Villa,3,3105,466.48,0.15,2010,Unfurnished,14,1,15,4,7,Low,No,Yes,Pool,South,Broker,Under_Construction
73595,Andhra Pradesh,Vishakhapatnam,Locality_10,Apartment,5,4020,147.77,0.04,2015,Furnished,3,11,10,5,5,High,Yes,Yes,Garden,South,Broker,Ready_to_Move
73596,Delhi,New Delhi,Locality_252,Independent House,4,3556,139.07,0.04,2016,Furnished,8,30,9,10,4,High,No,No,"Playground, Gym, Garden",South,Owner,Ready_to_Move
73597,Odisha,Bhubaneswar,Locality_414,Independent House,5,4716,482.28,0.1,2021,Unfurnished,11,12,4,9,5,Medium,No,Yes,"Playground, Garden, Gym, Clubhouse",South,Broker,Under_Construction
73598,Tamil Nadu,Chennai,Locality_292,Apartment,4,528,322.37,0.61,2018,Unfurnished,18,17,7,2,3,Low,Yes,No,"Pool, Gym, Playground",South,Owner,Ready_to_Move
73599,Assam,Guwahati,Locality_266,Villa,1,1333,444.53,0.33,2012,Furnished,21,7,13,4,2,Medium,Yes,No,Gym,South,Broker,Under_Construction
73600,Telangana,Hyderabad,Locality_439,Independent House,3,2537,208.04,0.08,2020,Furnished,14,10,5,9,10,Medium,Yes,No,Playground,South,Builder,Ready_to_Move
73601,Odisha,Cuttack,Locality_143,Villa,5,544,461.33,0.85,2005,Semi-furnished,30,6,20,3,7,Low,No,Yes,"Clubhouse, Pool, Gym, Playground, Garden",West,Owner,Ready_to_Move
73602,Karnataka,Bangalore,Locality_500,Apartment,5,2365,277.02,0.12,2010,Semi-furnished,3,7,15,8,6,Low,Yes,No,"Pool, Gym, Garden, Playground, Clubhouse",West,Owner,Under_Construction
73603,Jharkhand,Ranchi,Locality_289,Apartment,1,4731,148.47,0.03,2017,Semi-furnished,25,14,8,7,2,High,Yes,No,Playground,West,Owner,Under_Construction
73604,Telangana,Warangal,Locality_424,Villa,1,2495,57.9,0.02,2020,Semi-furnished,24,12,5,9,3,Medium,Yes,No,"Playground, Pool, Garden, Gym",North,Owner,Ready_to_Move
73605,Assam,Guwahati,Locality_156,Apartment,1,2694,73.77,0.03,1998,Unfurnished,18,4,27,7,7,High,No,Yes,"Playground, Pool, Gym, Garden",East,Builder,Ready_to_Move
73606,Rajasthan,Jodhpur,Locality_362,Villa,3,2773,459.89,0.17,1992,Unfurnished,26,4,33,3,6,Low,No,Yes,"Pool, Gym, Playground",West,Owner,Under_Construction
73607,Odisha,Bhubaneswar,Locality_179,Villa,5,1536,437.99,0.29,2022,Unfurnished,6,5,3,9,5,High,No,Yes,"Playground, Gym, Clubhouse, Garden",South,Owner,Ready_to_Move
73608,West Bengal,Kolkata,Locality_57,Independent House,3,4494,73.24,0.02,2010,Semi-furnished,26,28,15,6,4,Low,Yes,Yes,Gym,East,Broker,Under_Construction
73609,Maharashtra,Nagpur,Locality_94,Apartment,2,572,101.23,0.18,1997,Furnished,25,30,28,3,10,High,No,No,"Gym, Playground, Pool",West,Owner,Ready_to_Move
73610,Delhi,Dwarka,Locality_404,Villa,2,1776,244.9,0.14,2016,Unfurnished,22,4,9,3,4,High,No,Yes,"Gym, Pool",North,Builder,Ready_to_Move
73611,Telangana,Hyderabad,Locality_88,Independent House,3,751,381.77,0.51,2010,Furnished,2,3,15,1,8,Medium,Yes,Yes,"Garden, Playground, Pool, Gym",East,Builder,Under_Construction
73612,Punjab,Ludhiana,Locality_417,Apartment,4,3796,194.67,0.05,1997,Furnished,4,18,28,1,4,Low,No,Yes,Gym,North,Builder,Ready_to_Move
73613,Chhattisgarh,Bilaspur,Locality_410,Villa,1,2172,206.91,0.1,2010,Semi-furnished,10,26,15,9,3,High,Yes,Yes,"Pool, Clubhouse",South,Builder,Ready_to_Move
73614,Haryana,Gurgaon,Locality_308,Apartment,2,3047,390.21,0.13,2022,Furnished,22,30,3,3,1,Medium,Yes,No,"Playground, Pool, Clubhouse, Garden, Gym",West,Broker,Ready_to_Move
73615,Punjab,Amritsar,Locality_48,Villa,1,3948,425.13,0.11,2013,Semi-furnished,18,9,12,10,1,Low,Yes,No,Gym,West,Broker,Ready_to_Move
73616,Bihar,Patna,Locality_229,Apartment,2,4859,251.16,0.05,2017,Semi-furnished,10,12,8,1,6,High,Yes,No,Playground,East,Owner,Under_Construction
73617,Delhi,Dwarka,Locality_223,Apartment,1,3124,294.09,0.09,2002,Semi-furnished,9,25,23,2,8,High,No,Yes,"Pool, Garden, Gym, Playground, Clubhouse",West,Broker,Ready_to_Move
73618,Rajasthan,Jaipur,Locality_261,Villa,4,1200,262.69,0.22,2013,Semi-furnished,5,24,12,5,5,High,Yes,No,"Pool, Clubhouse",East,Broker,Ready_to_Move
73619,Rajasthan,Jodhpur,Locality_327,Apartment,1,2266,426.02,0.19,2005,Unfurnished,18,26,20,3,5,High,No,Yes,Pool,North,Builder,Ready_to_Move
73620,West Bengal,Durgapur,Locality_196,Apartment,3,4689,256.18,0.05,2010,Unfurnished,11,5,15,3,10,Low,No,Yes,Gym,West,Broker,Ready_to_Move
73621,Haryana,Faridabad,Locality_128,Apartment,2,1167,469.75,0.4,1996,Semi-furnished,16,25,29,4,7,Medium,Yes,Yes,"Playground, Pool, Clubhouse",South,Builder,Under_Construction
73622,Chhattisgarh,Raipur,Locality_78,Apartment,1,673,407.81,0.61,1999,Furnished,1,25,26,2,10,Medium,Yes,Yes,Gym,West,Builder,Ready_to_Move
73623,Delhi,New Delhi,Locality_23,Independent House,1,2390,230.61,0.1,1992,Furnished,15,16,33,10,9,Medium,No,No,"Clubhouse, Gym",East,Builder,Ready_to_Move
73624,Jharkhand,Jamshedpur,Locality_262,Apartment,4,4153,258.34,0.06,1997,Semi-furnished,3,5,28,2,5,Low,Yes,Yes,"Clubhouse, Pool, Playground",South,Broker,Under_Construction
73625,Telangana,Hyderabad,Locality_491,Independent House,5,656,401.65,0.61,2020,Furnished,22,14,5,8,10,Low,Yes,Yes,"Gym, Clubhouse, Garden, Pool, Playground",South,Builder,Under_Construction
73626,Uttar Pradesh,Lucknow,Locality_30,Villa,4,2076,81.37,0.04,2004,Furnished,30,28,21,5,7,Medium,Yes,No,"Clubhouse, Playground, Pool",East,Broker,Under_Construction
73627,Punjab,Amritsar,Locality_243,Independent House,4,3742,34.03,0.01,2018,Furnished,27,1,7,3,6,High,Yes,No,"Playground, Pool, Garden, Clubhouse, Gym",South,Owner,Ready_to_Move
73628,Chhattisgarh,Bilaspur,Locality_282,Villa,5,4500,339.34,0.08,1994,Unfurnished,27,19,31,6,2,High,Yes,No,"Clubhouse, Gym",South,Broker,Ready_to_Move
73629,Delhi,New Delhi,Locality_111,Independent House,1,3537,238.94,0.07,2021,Furnished,3,23,4,2,8,Medium,Yes,Yes,"Clubhouse, Pool, Playground",North,Owner,Ready_to_Move
73630,Rajasthan,Jodhpur,Locality_229,Apartment,3,1192,137.52,0.12,2019,Furnished,1,17,6,1,3,Medium,No,Yes,Playground,West,Builder,Under_Construction
73631,Maharashtra,Pune,Locality_474,Independent House,1,948,190.31,0.2,1995,Furnished,24,20,30,1,2,High,Yes,Yes,"Pool, Playground, Garden, Clubhouse, Gym",South,Broker,Under_Construction
73632,Karnataka,Bangalore,Locality_201,Villa,5,1848,342.79,0.19,2002,Unfurnished,7,23,23,7,6,Medium,No,Yes,"Pool, Clubhouse, Garden",North,Owner,Under_Construction
73633,Kerala,Trivandrum,Locality_417,Apartment,1,528,349.33,0.66,2009,Unfurnished,2,16,16,5,2,Low,No,No,"Pool, Garden, Playground",North,Broker,Ready_to_Move
73634,Rajasthan,Jaipur,Locality_482,Apartment,5,3492,464.29,0.13,1993,Semi-furnished,29,8,32,3,9,Low,Yes,No,Clubhouse,South,Broker,Under_Construction
73635,Andhra Pradesh,Vishakhapatnam,Locality_26,Villa,3,1104,65.69,0.06,1997,Semi-furnished,29,29,28,6,8,Low,No,Yes,"Clubhouse, Playground",West,Owner,Under_Construction
73636,West Bengal,Durgapur,Locality_10,Villa,2,4751,362.39,0.08,2006,Furnished,26,1,19,2,3,Medium,Yes,Yes,"Playground, Clubhouse, Garden",East,Owner,Under_Construction
73637,Madhya Pradesh,Indore,Locality_24,Villa,5,987,499.21,0.51,2012,Furnished,22,29,13,2,2,Low,No,No,"Clubhouse, Garden, Gym, Pool",North,Broker,Under_Construction
73638,Andhra Pradesh,Vijayawada,Locality_91,Villa,4,2135,397.11,0.19,2023,Semi-furnished,25,24,2,3,8,High,Yes,No,Playground,South,Broker,Ready_to_Move
73639,Jharkhand,Jamshedpur,Locality_289,Villa,2,1763,213.42,0.12,2018,Semi-furnished,8,24,7,2,1,High,No,No,"Garden, Gym",North,Owner,Under_Construction
73640,Tamil Nadu,Chennai,Locality_320,Apartment,3,3007,430.6,0.14,2016,Furnished,14,28,9,2,6,Low,No,Yes,"Gym, Pool, Clubhouse",South,Broker,Under_Construction
73641,Haryana,Gurgaon,Locality_179,Apartment,3,4807,497.01,0.1,2021,Furnished,5,20,4,10,3,Medium,No,No,"Garden, Gym",East,Builder,Under_Construction
73642,Rajasthan,Jaipur,Locality_467,Independent House,5,2942,147.4,0.05,1991,Furnished,14,30,34,2,1,High,Yes,No,"Clubhouse, Playground",North,Broker,Under_Construction
73643,Uttarakhand,Haridwar,Locality_498,Independent House,2,1406,391.2,0.28,2008,Semi-furnished,14,13,17,1,5,Low,No,No,"Clubhouse, Garden, Playground",South,Builder,Under_Construction
73644,Rajasthan,Jaipur,Locality_117,Villa,4,1258,288.38,0.23,1999,Unfurnished,21,20,26,8,10,High,Yes,Yes,Clubhouse,North,Builder,Under_Construction
73645,Maharashtra,Pune,Locality_405,Independent House,2,3868,267.7,0.07,2003,Unfurnished,28,14,22,9,4,High,Yes,No,"Clubhouse, Pool, Playground, Gym, Garden",West,Builder,Ready_to_Move
73646,Haryana,Faridabad,Locality_298,Independent House,5,1376,335.32,0.24,2023,Furnished,3,23,2,8,3,High,No,Yes,"Gym, Playground, Clubhouse, Pool",North,Broker,Ready_to_Move
73647,Chhattisgarh,Bilaspur,Locality_169,Independent House,5,4365,278.22,0.06,2002,Furnished,2,9,23,8,10,Medium,Yes,Yes,"Gym, Clubhouse, Pool",North,Builder,Ready_to_Move
73648,Delhi,Dwarka,Locality_100,Apartment,5,1365,68.3,0.05,2021,Furnished,9,29,4,10,6,Low,Yes,No,"Garden, Clubhouse",North,Broker,Ready_to_Move
73649,Chhattisgarh,Bilaspur,Locality_116,Villa,4,3622,89.15,0.02,2020,Furnished,10,20,5,8,10,Low,No,Yes,"Gym, Playground, Clubhouse, Pool, Garden",South,Owner,Under_Construction
73650,Odisha,Cuttack,Locality_403,Apartment,1,3264,367.84,0.11,1994,Furnished,29,14,31,4,2,Medium,Yes,No,Clubhouse,South,Broker,Under_Construction
73651,Andhra Pradesh,Vijayawada,Locality_195,Apartment,2,3367,448.54,0.13,2023,Unfurnished,18,22,2,8,6,Low,Yes,Yes,"Clubhouse, Pool, Garden, Playground, Gym",West,Owner,Under_Construction
73652,Gujarat,Surat,Locality_493,Villa,4,3870,160.8,0.04,2020,Unfurnished,14,29,5,8,5,High,No,Yes,"Gym, Pool, Clubhouse",West,Builder,Under_Construction
73653,Kerala,Trivandrum,Locality_230,Independent House,4,4905,492.99,0.1,2021,Semi-furnished,13,28,4,7,6,Medium,No,Yes,Playground,West,Broker,Ready_to_Move
73654,Maharashtra,Mumbai,Locality_247,Villa,3,909,299.05,0.33,2011,Semi-furnished,30,25,14,2,6,High,Yes,Yes,Clubhouse,East,Broker,Under_Construction
73655,Punjab,Amritsar,Locality_97,Apartment,1,2049,307.26,0.15,1995,Furnished,7,21,30,10,6,High,No,Yes,"Gym, Clubhouse, Garden, Playground",East,Broker,Ready_to_Move
73656,Telangana,Hyderabad,Locality_307,Independent House,3,3909,129.39,0.03,2006,Unfurnished,1,3,19,9,4,High,Yes,No,"Garden, Gym, Clubhouse, Playground, Pool",North,Builder,Ready_to_Move
73657,Andhra Pradesh,Vishakhapatnam,Locality_379,Apartment,4,4205,306.38,0.07,1993,Furnished,5,8,32,8,5,Low,No,Yes,"Clubhouse, Playground, Garden, Gym",East,Builder,Ready_to_Move
73658,Delhi,Dwarka,Locality_403,Apartment,3,3229,432.16,0.13,2008,Furnished,5,15,17,2,8,Medium,Yes,Yes,"Pool, Playground",East,Builder,Under_Construction
73659,Maharashtra,Pune,Locality_391,Apartment,3,3783,139.76,0.04,1992,Furnished,26,26,33,1,4,High,No,No,"Playground, Pool, Clubhouse",North,Builder,Ready_to_Move
73660,Delhi,New Delhi,Locality_424,Apartment,3,3772,191.3,0.05,1992,Furnished,11,14,33,2,7,Low,No,No,"Pool, Playground, Clubhouse",South,Owner,Ready_to_Move
73661,Karnataka,Mysore,Locality_500,Apartment,5,3418,442.38,0.13,2002,Unfurnished,5,26,23,3,2,High,Yes,Yes,Pool,East,Builder,Under_Construction
73662,Telangana,Hyderabad,Locality_373,Independent House,3,3746,68.36,0.02,2017,Furnished,19,17,8,4,4,Medium,Yes,No,Clubhouse,North,Owner,Ready_to_Move
73663,Delhi,New Delhi,Locality_79,Apartment,5,550,342.94,0.62,2021,Furnished,11,28,4,3,9,High,Yes,No,"Garden, Clubhouse, Playground, Gym",West,Broker,Ready_to_Move
73664,Jharkhand,Ranchi,Locality_261,Villa,2,3235,281.62,0.09,1998,Unfurnished,13,23,27,5,3,Medium,Yes,Yes,"Pool, Playground, Garden, Gym, Clubhouse",West,Owner,Under_Construction
73665,Madhya Pradesh,Indore,Locality_309,Villa,4,1948,106.51,0.05,2023,Unfurnished,25,6,2,8,3,High,Yes,Yes,"Playground, Garden",North,Builder,Under_Construction
73666,Assam,Silchar,Locality_83,Independent House,2,519,79.97,0.15,1998,Semi-furnished,22,29,27,10,5,Low,Yes,Yes,"Clubhouse, Garden, Pool, Playground, Gym",East,Broker,Ready_to_Move
73667,Delhi,Dwarka,Locality_433,Independent House,1,3375,474.59,0.14,2013,Semi-furnished,13,30,12,5,5,Medium,Yes,Yes,"Playground, Clubhouse, Garden",North,Builder,Under_Construction
73668,Andhra Pradesh,Vijayawada,Locality_258,Apartment,5,3276,251.14,0.08,2011,Unfurnished,17,14,14,9,4,High,No,Yes,"Pool, Gym, Garden, Playground, Clubhouse",West,Broker,Under_Construction
73669,Delhi,Dwarka,Locality_58,Villa,2,2211,404.81,0.18,2016,Furnished,13,27,9,2,5,High,No,No,Pool,East,Builder,Ready_to_Move
73670,Assam,Silchar,Locality_499,Apartment,3,836,367.15,0.44,2023,Unfurnished,19,8,2,6,8,Low,No,No,Gym,South,Builder,Ready_to_Move
73671,Uttarakhand,Haridwar,Locality_53,Villa,1,2783,346.42,0.12,1999,Semi-furnished,1,8,26,2,3,High,No,No,"Playground, Gym",East,Builder,Ready_to_Move
73672,Uttar Pradesh,Noida,Locality_61,Apartment,1,1050,395.23,0.38,2011,Unfurnished,29,11,14,9,6,Medium,No,No,"Garden, Playground",West,Broker,Ready_to_Move
73673,West Bengal,Kolkata,Locality_303,Apartment,4,2940,388.49,0.13,2021,Unfurnished,14,7,4,2,6,Medium,No,No,"Clubhouse, Pool, Garden, Gym",East,Builder,Ready_to_Move
73674,Jharkhand,Ranchi,Locality_457,Independent House,4,2142,302.81,0.14,1992,Unfurnished,17,21,33,4,1,Low,Yes,No,"Pool, Playground, Gym, Garden, Clubhouse",South,Broker,Under_Construction
73675,Chhattisgarh,Bilaspur,Locality_7,Independent House,4,1365,490.1,0.36,2000,Semi-furnished,18,11,25,6,7,Medium,Yes,Yes,"Clubhouse, Gym, Garden",West,Builder,Ready_to_Move
73676,Telangana,Hyderabad,Locality_429,Independent House,2,3873,339.27,0.09,2000,Unfurnished,28,13,25,7,6,High,Yes,Yes,"Playground, Clubhouse",East,Builder,Ready_to_Move
