ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
249221,Kerala,Kochi,Locality_335,Independent House,3,4694,414.9,0.09,1995,Furnished,15,23,30,5,2,Low,No,No,"Playground, Garden, Pool, Clubhouse, Gym",North,Broker,Ready_to_Move
249222,Haryana,Gurgaon,Locality_380,Apartment,1,4948,364.8,0.07,2016,Unfurnished,26,27,9,5,3,Low,No,No,"Gym, Pool, Playground, Garden",South,Builder,Ready_to_Move
249223,Karnataka,Mangalore,Locality_88,Independent House,5,514,67.14,0.13,2018,Semi-furnished,20,6,7,9,2,Low,Yes,No,"Clubhouse, Playground, Garden, Gym, Pool",West,Broker,Under_Construction
249224,Haryana,Faridabad,Locality_372,Villa,3,988,292.57,0.3,1990,Unfurnished,7,29,35,8,2,High,No,Yes,"Pool, Playground, Clubhouse, Garden",East,Broker,Under_Construction
249225,Chhattisgarh,Raipur,Locality_205,Independent House,5,1791,293.47,0.16,2023,Unfurnished,24,27,2,3,10,Low,Yes,Yes,"Clubhouse, Garden, Pool, Gym, Playground",West,Builder,Under_Construction
249226,Haryana,Gurgaon,Locality_215,Independent House,1,3674,216.6,0.06,1995,Semi-furnished,2,17,30,1,6,High,No,No,"Garden, Pool, Playground",South,Owner,Ready_to_Move
249227,Haryana,Faridabad,Locality_13,Independent House,3,2397,395.39,0.16,2009,Furnished,27,15,16,8,10,Low,No,No,"Gym, Clubhouse, Pool, Garden, Playground",West,Broker,Ready_to_Move
249228,Assam,Guwahati,Locality_62,Independent House,5,2193,422.61,0.19,2010,Unfurnished,9,19,15,3,8,Medium,Yes,Yes,"Playground, Garden, Pool, Clubhouse, Gym",West,Owner,Under_Construction
249229,Delhi,New Delhi,Locality_83,Villa,4,1570,295.74,0.19,1997,Semi-furnished,5,15,28,8,10,Medium,Yes,Yes,"Gym, Garden",East,Broker,Under_Construction
249230,Odisha,Cuttack,Locality_154,Villa,1,2574,196.9,0.08,2014,Unfurnished,22,5,11,6,2,Low,Yes,Yes,"Garden, Pool",East,Builder,Ready_to_Move
249231,Uttarakhand,Haridwar,Locality_367,Independent House,1,4578,367.12,0.08,2021,Unfurnished,27,6,4,5,3,Medium,No,No,"Playground, Garden",East,Owner,Under_Construction
249232,Odisha,Cuttack,Locality_105,Apartment,1,4200,23.92,0.01,2006,Unfurnished,5,21,19,3,9,High,No,No,"Playground, Garden, Clubhouse, Gym, Pool",West,Builder,Under_Construction
249233,Bihar,Gaya,Locality_413,Apartment,2,674,132.12,0.2,2014,Furnished,24,23,11,10,4,Medium,No,No,Pool,West,Broker,Under_Construction
249234,Jharkhand,Jamshedpur,Locality_28,Villa,5,1409,309.32,0.22,2015,Semi-furnished,18,3,10,9,3,Low,Yes,No,"Clubhouse, Gym, Pool, Garden",North,Broker,Ready_to_Move
249235,Andhra Pradesh,Vishakhapatnam,Locality_221,Independent House,2,1618,440.74,0.27,2002,Furnished,1,20,23,9,4,Medium,Yes,No,Clubhouse,North,Builder,Under_Construction
249236,Uttarakhand,Dehradun,Locality_209,Independent House,2,1497,170.39,0.11,2009,Unfurnished,14,15,16,9,1,Medium,No,Yes,"Garden, Clubhouse, Pool, Gym, Playground",West,Broker,Under_Construction
249237,Madhya Pradesh,Bhopal,Locality_107,Villa,2,1468,36.34,0.02,1993,Furnished,30,21,32,9,8,High,Yes,Yes,Pool,West,Builder,Under_Construction
249238,Andhra Pradesh,Vishakhapatnam,Locality_55,Apartment,5,1502,493.12,0.33,1995,Unfurnished,30,16,30,3,8,High,No,No,"Playground, Garden",North,Broker,Under_Construction
249239,Jharkhand,Ranchi,Locality_232,Apartment,4,3948,112.84,0.03,1998,Unfurnished,25,1,27,6,3,Low,Yes,No,Playground,South,Builder,Ready_to_Move
249240,Kerala,Trivandrum,Locality_105,Villa,2,3679,60.39,0.02,2023,Furnished,17,15,2,7,5,Medium,No,No,"Garden, Gym, Pool",North,Owner,Ready_to_Move
249241,Tamil Nadu,Coimbatore,Locality_2,Apartment,4,4424,248.05,0.06,2023,Semi-furnished,12,28,2,4,2,Medium,Yes,Yes,"Clubhouse, Garden, Playground",North,Owner,Ready_to_Move
249242,Kerala,Kochi,Locality_192,Independent House,1,2859,27.4,0.01,1995,Unfurnished,3,26,30,4,1,Medium,No,No,"Playground, Garden",East,Owner,Ready_to_Move
249243,West Bengal,Durgapur,Locality_58,Apartment,4,3137,295.9,0.09,1992,Unfurnished,29,9,33,4,2,High,No,No,"Playground, Pool, Garden, Clubhouse",West,Owner,Under_Construction
249244,Punjab,Amritsar,Locality_484,Villa,2,1220,69.22,0.06,1998,Unfurnished,27,30,27,5,6,Medium,No,Yes,"Pool, Clubhouse, Gym",South,Broker,Ready_to_Move
249245,Haryana,Faridabad,Locality_378,Apartment,4,1992,267.32,0.13,2002,Semi-furnished,2,29,23,2,4,Medium,No,No,Garden,North,Builder,Ready_to_Move
249246,Gujarat,Ahmedabad,Locality_326,Apartment,4,1300,64.21,0.05,2010,Furnished,14,16,15,5,4,Medium,No,No,"Garden, Clubhouse, Playground, Gym",West,Owner,Under_Construction
249247,Chhattisgarh,Raipur,Locality_383,Apartment,1,1299,401.22,0.31,2008,Semi-furnished,7,7,17,9,7,Medium,Yes,No,Playground,West,Broker,Under_Construction
249248,Madhya Pradesh,Indore,Locality_128,Independent House,5,2087,84.18,0.04,2001,Semi-furnished,8,25,24,3,3,Low,No,No,"Clubhouse, Garden, Gym, Playground, Pool",West,Broker,Under_Construction
249249,Maharashtra,Mumbai,Locality_104,Independent House,3,1858,59.94,0.03,1993,Unfurnished,7,1,32,10,6,Low,No,No,"Gym, Pool, Playground, Garden",South,Builder,Ready_to_Move
249250,Uttarakhand,Dehradun,Locality_179,Villa,5,1971,90.97,0.05,2015,Semi-furnished,30,14,10,5,9,Medium,Yes,Yes,"Pool, Clubhouse, Gym, Playground, Garden",West,Owner,Ready_to_Move
249251,Gujarat,Ahmedabad,Locality_123,Apartment,4,2544,11.96,0.0,2010,Unfurnished,18,8,15,9,3,High,Yes,No,"Clubhouse, Playground",West,Builder,Ready_to_Move
249252,Tamil Nadu,Chennai,Locality_383,Independent House,3,2185,22.93,0.01,2001,Unfurnished,18,27,24,4,10,Medium,No,Yes,"Garden, Gym",East,Broker,Ready_to_Move
249253,Kerala,Trivandrum,Locality_4,Apartment,2,1656,323.66,0.2,2003,Semi-furnished,28,7,22,9,10,Low,No,Yes,"Garden, Clubhouse",West,Broker,Under_Construction
249254,Bihar,Patna,Locality_322,Villa,2,3145,27.92,0.01,1998,Furnished,18,15,27,2,5,Medium,No,Yes,"Gym, Clubhouse, Playground",South,Owner,Under_Construction
249255,Uttar Pradesh,Noida,Locality_81,Independent House,2,3799,198.31,0.05,2014,Semi-furnished,25,13,11,7,10,Low,Yes,Yes,"Garden, Gym",East,Broker,Ready_to_Move
249256,Maharashtra,Nagpur,Locality_54,Independent House,1,4167,192.49,0.05,2005,Semi-furnished,8,30,20,4,9,High,No,No,"Clubhouse, Pool, Garden, Gym, Playground",East,Owner,Under_Construction
249257,Karnataka,Bangalore,Locality_434,Independent House,1,1334,139.69,0.1,2023,Furnished,19,28,2,2,8,High,No,Yes,"Garden, Clubhouse",East,Builder,Ready_to_Move
249258,Jharkhand,Ranchi,Locality_391,Villa,5,4606,238.65,0.05,2007,Furnished,21,12,18,8,10,High,Yes,Yes,"Garden, Gym, Clubhouse, Playground, Pool",East,Broker,Ready_to_Move
249259,Andhra Pradesh,Vishakhapatnam,Locality_421,Independent House,3,2958,376.73,0.13,2020,Furnished,0,5,5,3,8,Medium,Yes,No,"Pool, Gym, Playground, Garden, Clubhouse",West,Builder,Under_Construction
249260,Punjab,Amritsar,Locality_124,Villa,4,1093,85.93,0.08,1991,Unfurnished,21,23,34,4,9,Low,Yes,No,"Playground, Garden, Clubhouse, Gym, Pool",North,Broker,Under_Construction
249261,Jharkhand,Jamshedpur,Locality_125,Villa,3,3553,183.43,0.05,2001,Unfurnished,9,11,24,6,6,High,No,Yes,"Clubhouse, Playground, Pool",East,Owner,Ready_to_Move
249262,Andhra Pradesh,Vishakhapatnam,Locality_431,Villa,5,550,41.81,0.08,1991,Semi-furnished,15,11,34,5,1,High,No,No,"Pool, Gym",East,Builder,Ready_to_Move
249263,Rajasthan,Jodhpur,Locality_446,Villa,2,900,100.63,0.11,2019,Furnished,28,8,6,9,2,Low,Yes,Yes,"Clubhouse, Gym, Playground, Garden",South,Broker,Ready_to_Move
249264,Madhya Pradesh,Indore,Locality_317,Villa,5,733,386.22,0.53,2006,Unfurnished,1,23,19,5,4,High,Yes,No,"Playground, Pool, Gym, Garden",East,Owner,Under_Construction
249265,Jharkhand,Jamshedpur,Locality_288,Independent House,2,2442,383.17,0.16,2021,Furnished,30,6,4,8,8,Low,Yes,Yes,"Gym, Playground, Pool, Garden",South,Broker,Ready_to_Move
249266,West Bengal,Durgapur,Locality_313,Villa,3,4511,133.64,0.03,2002,Semi-furnished,1,14,23,2,7,Low,No,Yes,"Gym, Playground, Garden, Clubhouse",North,Builder,Ready_to_Move
249267,West Bengal,Durgapur,Locality_160,Independent House,4,670,365.96,0.55,1992,Unfurnished,19,27,33,1,10,Low,No,Yes,"Gym, Garden, Pool, Playground",East,Owner,Under_Construction
249268,Madhya Pradesh,Indore,Locality_324,Apartment,4,2945,473.22,0.16,2019,Unfurnished,20,28,6,1,8,Low,No,No,"Gym, Playground, Clubhouse, Garden, Pool",East,Builder,Under_Construction
249269,Haryana,Gurgaon,Locality_486,Apartment,5,3241,306.54,0.09,2020,Unfurnished,28,14,5,3,1,Low,Yes,Yes,Playground,North,Owner,Ready_to_Move
249270,Assam,Silchar,Locality_157,Independent House,5,1502,254.92,0.17,1994,Semi-furnished,11,15,31,7,7,Low,No,No,"Gym, Playground",East,Broker,Ready_to_Move
249271,Uttarakhand,Dehradun,Locality_55,Apartment,2,574,175.46,0.31,2021,Furnished,19,9,4,5,10,High,No,No,Garden,North,Broker,Under_Construction
249272,Rajasthan,Jodhpur,Locality_26,Villa,2,2632,82.63,0.03,2020,Unfurnished,24,17,5,8,1,Low,No,Yes,"Clubhouse, Gym, Pool, Garden",East,Owner,Ready_to_Move
249273,Chhattisgarh,Raipur,Locality_447,Apartment,3,4624,37.19,0.01,1998,Semi-furnished,9,26,27,1,5,Medium,Yes,Yes,"Pool, Playground, Gym, Garden",South,Builder,Under_Construction
249274,Odisha,Cuttack,Locality_115,Apartment,2,1937,217.9,0.11,2007,Unfurnished,28,9,18,6,4,Low,No,No,"Gym, Playground, Pool",West,Broker,Ready_to_Move
249275,Kerala,Trivandrum,Locality_299,Apartment,4,4838,49.68,0.01,1990,Semi-furnished,10,8,35,7,4,Medium,Yes,Yes,"Clubhouse, Pool, Gym, Playground, Garden",South,Broker,Under_Construction
249276,West Bengal,Kolkata,Locality_23,Villa,4,849,329.79,0.39,2006,Furnished,17,13,19,4,10,Medium,No,No,"Gym, Pool, Playground",East,Builder,Under_Construction
249277,Maharashtra,Pune,Locality_364,Apartment,1,4297,194.63,0.05,2007,Unfurnished,29,17,18,3,2,Low,No,Yes,"Pool, Clubhouse, Playground, Garden",North,Broker,Ready_to_Move
249278,Andhra Pradesh,Vijayawada,Locality_432,Independent House,1,1317,278.97,0.21,2020,Furnished,18,28,5,6,8,Low,No,Yes,"Playground, Gym, Garden",North,Owner,Ready_to_Move
249279,West Bengal,Durgapur,Locality_129,Apartment,1,2313,168.18,0.07,2011,Semi-furnished,0,27,14,3,8,Low,No,Yes,"Gym, Clubhouse, Playground, Pool, Garden",West,Owner,Ready_to_Move
249280,Jharkhand,Jamshedpur,Locality_68,Independent House,2,1151,299.6,0.26,2013,Furnished,30,16,12,3,10,Medium,No,Yes,"Playground, Garden, Pool, Clubhouse, Gym",East,Broker,Under_Construction
249281,Uttar Pradesh,Noida,Locality_440,Independent House,3,1715,247.29,0.14,2008,Furnished,6,10,17,6,8,Low,No,Yes,Gym,East,Owner,Under_Construction
249282,Tamil Nadu,Coimbatore,Locality_91,Independent House,1,696,357.35,0.51,2002,Unfurnished,12,7,23,8,3,High,Yes,No,Playground,South,Owner,Under_Construction
249283,Haryana,Faridabad,Locality_67,Villa,1,4586,444.25,0.1,2012,Furnished,21,17,13,10,5,Low,Yes,Yes,"Garden, Gym",South,Builder,Under_Construction
249284,Assam,Guwahati,Locality_21,Independent House,5,2160,178.98,0.08,1990,Furnished,24,5,35,10,10,Low,No,Yes,"Garden, Playground, Gym, Clubhouse, Pool",North,Broker,Ready_to_Move
249285,Odisha,Cuttack,Locality_91,Apartment,3,4871,72.55,0.01,2016,Semi-furnished,6,14,9,2,1,High,Yes,No,"Pool, Garden, Playground, Clubhouse",South,Builder,Ready_to_Move
249286,Delhi,Dwarka,Locality_480,Independent House,2,3026,395.28,0.13,2017,Unfurnished,10,30,8,8,7,High,No,Yes,"Pool, Garden, Gym, Clubhouse, Playground",East,Builder,Ready_to_Move
249287,Kerala,Kochi,Locality_46,Apartment,5,668,389.88,0.58,2016,Unfurnished,29,29,9,4,9,High,No,No,Garden,East,Owner,Under_Construction
249288,Punjab,Ludhiana,Locality_477,Villa,4,3799,345.86,0.09,2006,Furnished,23,2,19,2,1,Medium,Yes,Yes,"Gym, Garden, Clubhouse, Playground",South,Broker,Ready_to_Move
249289,Maharashtra,Nagpur,Locality_453,Independent House,5,4699,180.76,0.04,2016,Furnished,1,10,9,8,9,Medium,Yes,Yes,Garden,West,Builder,Ready_to_Move
249290,Madhya Pradesh,Bhopal,Locality_452,Independent House,4,2628,191.95,0.07,2004,Semi-furnished,12,28,21,7,9,Low,Yes,No,"Garden, Gym",North,Broker,Under_Construction
249291,Kerala,Trivandrum,Locality_432,Independent House,5,2446,462.68,0.19,2018,Semi-furnished,15,17,7,1,10,Low,No,No,"Garden, Pool, Playground, Gym, Clubhouse",East,Builder,Ready_to_Move
249292,Uttarakhand,Dehradun,Locality_205,Villa,5,2670,61.89,0.02,2006,Furnished,6,17,19,9,8,High,Yes,Yes,Garden,West,Broker,Under_Construction
249293,Uttarakhand,Haridwar,Locality_277,Villa,3,1776,404.65,0.23,2005,Furnished,30,12,20,10,6,High,No,No,Garden,West,Broker,Under_Construction
249294,Odisha,Bhubaneswar,Locality_491,Villa,4,888,323.51,0.36,2022,Unfurnished,23,27,3,6,1,Medium,No,Yes,"Gym, Clubhouse, Playground, Garden, Pool",West,Broker,Under_Construction
249295,Tamil Nadu,Coimbatore,Locality_17,Villa,1,2458,456.87,0.19,2020,Furnished,13,10,5,3,8,Low,Yes,No,"Gym, Clubhouse",South,Broker,Ready_to_Move
249296,Assam,Guwahati,Locality_380,Villa,3,4309,372.96,0.09,2017,Unfurnished,4,21,8,10,10,Medium,Yes,Yes,"Garden, Pool",East,Broker,Under_Construction
249297,Karnataka,Mangalore,Locality_260,Villa,5,2815,161.13,0.06,1999,Semi-furnished,13,3,26,6,8,High,Yes,Yes,"Gym, Playground, Clubhouse, Garden",South,Owner,Ready_to_Move
249298,Telangana,Hyderabad,Locality_499,Apartment,4,1362,201.49,0.15,2017,Semi-furnished,29,26,8,2,4,Low,Yes,Yes,"Playground, Pool, Clubhouse, Garden, Gym",West,Owner,Under_Construction
249299,Delhi,Dwarka,Locality_37,Independent House,3,4361,209.42,0.05,2005,Unfurnished,27,11,20,8,6,High,No,Yes,"Pool, Gym, Garden",North,Builder,Under_Construction
249300,Gujarat,Ahmedabad,Locality_283,Villa,3,618,496.43,0.8,1991,Unfurnished,6,12,34,8,8,Medium,Yes,No,"Playground, Clubhouse, Garden, Gym, Pool",West,Builder,Ready_to_Move
249301,Chhattisgarh,Raipur,Locality_176,Apartment,3,1031,378.94,0.37,2018,Semi-furnished,17,18,7,2,3,Medium,Yes,Yes,"Gym, Playground, Pool, Clubhouse",North,Owner,Ready_to_Move
249302,Gujarat,Ahmedabad,Locality_386,Apartment,1,1955,107.79,0.06,1990,Furnished,24,13,35,9,10,Medium,Yes,Yes,Pool,North,Broker,Ready_to_Move
249303,West Bengal,Durgapur,Locality_258,Independent House,4,716,123.05,0.17,2006,Unfurnished,26,15,19,5,1,High,Yes,Yes,"Garden, Pool",East,Broker,Ready_to_Move
249304,Odisha,Cuttack,Locality_372,Apartment,1,4803,123.83,0.03,1999,Furnished,26,24,26,5,8,Low,No,Yes,"Gym, Playground, Clubhouse, Garden",East,Broker,Ready_to_Move
249305,Odisha,Bhubaneswar,Locality_111,Independent House,5,1346,179.67,0.13,2021,Furnished,17,9,4,1,4,Medium,Yes,No,"Clubhouse, Pool, Playground, Garden",North,Broker,Ready_to_Move
249306,Andhra Pradesh,Vishakhapatnam,Locality_408,Independent House,2,1133,222.61,0.2,1999,Furnished,7,30,26,2,9,Medium,Yes,Yes,"Pool, Garden, Gym, Playground",East,Builder,Ready_to_Move
249307,Jharkhand,Ranchi,Locality_150,Villa,5,4000,207.51,0.05,2018,Semi-furnished,25,26,7,1,6,Low,Yes,No,"Clubhouse, Pool, Gym, Garden, Playground",North,Builder,Ready_to_Move
249308,Tamil Nadu,Coimbatore,Locality_453,Villa,4,2261,105.94,0.05,1991,Unfurnished,2,13,34,3,8,Low,Yes,Yes,Gym,North,Broker,Ready_to_Move
249309,Andhra Pradesh,Vijayawada,Locality_442,Villa,3,1122,427.16,0.38,2016,Furnished,14,7,9,6,2,Low,No,No,"Pool, Clubhouse, Garden",North,Broker,Ready_to_Move
249310,Maharashtra,Mumbai,Locality_332,Apartment,5,2041,397.22,0.19,2002,Semi-furnished,2,17,23,1,7,Medium,No,Yes,"Playground, Gym, Garden, Clubhouse, Pool",North,Owner,Under_Construction
249311,Andhra Pradesh,Vishakhapatnam,Locality_487,Independent House,5,3816,99.67,0.03,2020,Furnished,12,5,5,1,2,Medium,No,Yes,"Garden, Clubhouse",West,Owner,Ready_to_Move
249312,Chhattisgarh,Bilaspur,Locality_239,Independent House,3,3740,323.21,0.09,2021,Unfurnished,23,24,4,7,3,High,No,No,"Pool, Playground",West,Builder,Ready_to_Move
249313,Delhi,Dwarka,Locality_242,Villa,3,3734,457.0,0.12,2015,Unfurnished,28,22,10,4,2,Low,No,Yes,Gym,West,Broker,Ready_to_Move
249314,Telangana,Hyderabad,Locality_308,Apartment,1,3129,320.47,0.1,2018,Furnished,22,19,7,9,9,High,Yes,No,"Playground, Pool, Clubhouse",West,Builder,Ready_to_Move
249315,Madhya Pradesh,Bhopal,Locality_331,Independent House,1,3036,114.72,0.04,2018,Furnished,9,3,7,8,1,High,Yes,No,"Clubhouse, Gym, Garden, Pool",East,Broker,Ready_to_Move
249316,Gujarat,Ahmedabad,Locality_260,Independent House,1,700,299.65,0.43,2021,Unfurnished,7,26,4,9,5,High,Yes,Yes,"Pool, Garden, Gym",East,Broker,Ready_to_Move
249317,Uttar Pradesh,Lucknow,Locality_431,Independent House,2,851,17.35,0.02,1991,Semi-furnished,3,6,34,9,2,Low,Yes,No,Pool,East,Owner,Ready_to_Move
249318,Assam,Silchar,Locality_218,Independent House,1,3606,255.05,0.07,2006,Furnished,23,18,19,1,7,High,Yes,No,Clubhouse,North,Broker,Under_Construction
249319,Gujarat,Surat,Locality_262,Independent House,1,3798,106.32,0.03,2006,Unfurnished,12,1,19,3,5,Low,No,Yes,"Gym, Clubhouse, Garden, Playground, Pool",South,Owner,Under_Construction
249320,Kerala,Trivandrum,Locality_9,Apartment,1,3560,493.11,0.14,2011,Unfurnished,28,25,14,6,6,Medium,No,No,"Garden, Pool, Gym",East,Builder,Ready_to_Move
249321,Punjab,Ludhiana,Locality_421,Independent House,1,2724,50.79,0.02,1998,Unfurnished,14,9,27,2,1,Medium,No,Yes,Garden,North,Builder,Under_Construction
249322,Telangana,Warangal,Locality_109,Independent House,4,2768,198.09,0.07,2001,Semi-furnished,2,12,24,5,5,Medium,No,Yes,"Pool, Gym",North,Builder,Under_Construction
249323,Kerala,Kochi,Locality_391,Villa,2,4910,197.1,0.04,1995,Semi-furnished,8,28,30,2,10,Low,Yes,Yes,"Playground, Pool",North,Owner,Ready_to_Move
249324,Jharkhand,Jamshedpur,Locality_158,Apartment,5,4890,201.13,0.04,2002,Unfurnished,27,1,23,9,4,High,Yes,No,"Pool, Garden, Playground",West,Broker,Under_Construction
249325,Odisha,Bhubaneswar,Locality_305,Independent House,5,3988,179.93,0.05,2022,Unfurnished,27,26,3,4,3,High,No,No,"Playground, Clubhouse, Gym",East,Builder,Ready_to_Move
249326,Kerala,Trivandrum,Locality_38,Apartment,3,2671,143.28,0.05,2006,Unfurnished,24,26,19,6,1,Medium,Yes,Yes,"Playground, Garden, Pool, Gym",South,Builder,Ready_to_Move
249327,Gujarat,Surat,Locality_227,Independent House,3,2486,136.97,0.06,2002,Semi-furnished,1,30,23,9,5,High,No,Yes,Garden,South,Broker,Under_Construction
249328,Assam,Guwahati,Locality_117,Independent House,4,1318,34.02,0.03,2014,Semi-furnished,21,25,11,4,8,High,Yes,Yes,Pool,West,Broker,Under_Construction
249329,Odisha,Cuttack,Locality_181,Villa,2,2462,142.27,0.06,2012,Semi-furnished,12,6,13,3,9,Low,Yes,No,Garden,East,Broker,Ready_to_Move
249330,Rajasthan,Jodhpur,Locality_455,Villa,1,4922,155.25,0.03,2020,Furnished,0,19,5,2,9,Medium,Yes,No,"Clubhouse, Pool, Playground, Gym, Garden",West,Builder,Ready_to_Move
249331,Karnataka,Mysore,Locality_253,Apartment,3,3723,70.55,0.02,2017,Semi-furnished,11,1,8,1,6,Low,Yes,Yes,Clubhouse,East,Builder,Ready_to_Move
249332,Maharashtra,Pune,Locality_425,Independent House,1,1593,356.77,0.22,2021,Semi-furnished,3,11,4,10,9,Low,No,No,"Playground, Clubhouse",South,Broker,Ready_to_Move
249333,Karnataka,Mangalore,Locality_164,Independent House,2,2351,213.78,0.09,1992,Semi-furnished,8,8,33,6,4,Medium,No,No,Pool,North,Builder,Under_Construction
249334,Gujarat,Ahmedabad,Locality_322,Apartment,3,4226,113.56,0.03,2006,Furnished,18,10,19,9,2,Low,No,No,"Garden, Clubhouse, Playground",South,Builder,Under_Construction
249335,Madhya Pradesh,Bhopal,Locality_309,Apartment,3,1885,13.73,0.01,2002,Furnished,5,12,23,8,3,Low,Yes,No,"Garden, Pool, Clubhouse, Playground, Gym",West,Broker,Ready_to_Move
249336,Delhi,New Delhi,Locality_7,Villa,3,1531,236.39,0.15,1995,Furnished,30,27,30,6,4,Low,Yes,No,Playground,East,Builder,Ready_to_Move
249337,Andhra Pradesh,Vishakhapatnam,Locality_398,Independent House,2,526,81.66,0.16,2020,Furnished,22,5,5,8,6,Low,No,No,"Clubhouse, Pool",East,Builder,Under_Construction
249338,Bihar,Patna,Locality_64,Villa,1,1052,48.99,0.05,2009,Furnished,2,23,16,9,5,High,Yes,Yes,"Playground, Clubhouse, Gym, Garden",South,Owner,Ready_to_Move
249339,Gujarat,Surat,Locality_26,Apartment,3,863,34.36,0.04,2011,Furnished,6,10,14,2,6,Low,No,No,"Gym, Garden, Pool, Clubhouse",West,Owner,Ready_to_Move
249340,Uttarakhand,Dehradun,Locality_100,Villa,4,3495,352.24,0.1,1992,Furnished,6,22,33,8,5,Low,Yes,Yes,"Playground, Gym",West,Broker,Under_Construction
249341,Kerala,Kochi,Locality_117,Apartment,5,1295,279.24,0.22,1999,Semi-furnished,0,28,26,3,9,Low,Yes,No,Gym,South,Owner,Ready_to_Move
249342,Karnataka,Mysore,Locality_488,Independent House,2,2124,85.49,0.04,1999,Furnished,3,6,26,6,5,Medium,Yes,No,"Clubhouse, Garden, Gym",South,Builder,Under_Construction
249343,Jharkhand,Ranchi,Locality_386,Independent House,3,2248,381.71,0.17,2015,Unfurnished,9,6,10,5,9,High,No,No,"Gym, Playground, Clubhouse, Pool",East,Builder,Under_Construction
249344,Karnataka,Mysore,Locality_296,Apartment,3,2423,405.9,0.17,2016,Unfurnished,11,18,9,2,2,Medium,No,No,"Pool, Garden, Gym",North,Broker,Ready_to_Move
249345,Karnataka,Mysore,Locality_274,Villa,4,3468,121.06,0.03,1990,Semi-furnished,14,28,35,9,10,Medium,No,Yes,"Pool, Gym, Clubhouse",North,Builder,Under_Construction
249346,Kerala,Trivandrum,Locality_180,Apartment,1,4005,175.14,0.04,2012,Furnished,13,8,13,6,5,Medium,Yes,Yes,"Gym, Playground, Garden, Clubhouse",East,Broker,Ready_to_Move
249347,Gujarat,Ahmedabad,Locality_231,Independent House,5,3647,132.96,0.04,2011,Semi-furnished,17,2,14,2,2,Low,No,Yes,"Pool, Garden, Gym, Playground",North,Builder,Under_Construction
249348,Maharashtra,Nagpur,Locality_96,Independent House,1,4879,294.03,0.06,1997,Unfurnished,0,28,28,4,1,Low,No,No,"Playground, Garden, Clubhouse",East,Broker,Ready_to_Move
249349,Rajasthan,Jaipur,Locality_360,Independent House,1,4935,462.28,0.09,1993,Semi-furnished,9,11,32,4,1,High,No,Yes,"Gym, Pool, Garden",West,Owner,Ready_to_Move
249350,Andhra Pradesh,Vijayawada,Locality_428,Villa,2,1408,364.73,0.26,2019,Unfurnished,14,25,6,4,2,Low,No,No,"Gym, Clubhouse, Pool",South,Owner,Under_Construction
249351,Odisha,Cuttack,Locality_206,Villa,2,3763,277.58,0.07,2000,Furnished,18,4,25,8,10,Medium,No,No,"Pool, Clubhouse, Playground, Gym, Garden",South,Owner,Under_Construction
249352,Jharkhand,Ranchi,Locality_399,Villa,3,4190,225.82,0.05,1998,Unfurnished,29,18,27,4,3,High,No,No,"Playground, Pool, Gym, Garden, Clubhouse",South,Owner,Under_Construction
249353,Odisha,Cuttack,Locality_469,Independent House,5,563,59.03,0.1,2012,Semi-furnished,18,17,13,5,10,Medium,Yes,Yes,"Playground, Pool",East,Broker,Under_Construction
249354,Andhra Pradesh,Vijayawada,Locality_69,Apartment,2,4215,217.8,0.05,2012,Unfurnished,7,13,13,9,7,Low,No,No,Clubhouse,West,Owner,Ready_to_Move
249355,Delhi,Dwarka,Locality_38,Villa,2,772,444.92,0.58,2006,Unfurnished,3,11,19,8,8,Medium,Yes,No,"Gym, Garden",West,Broker,Under_Construction
249356,Andhra Pradesh,Vishakhapatnam,Locality_375,Apartment,2,3347,410.23,0.12,2018,Furnished,8,9,7,10,8,Low,No,No,"Gym, Pool, Garden, Playground",North,Builder,Ready_to_Move
249357,Tamil Nadu,Coimbatore,Locality_236,Apartment,3,3267,185.73,0.06,1998,Semi-furnished,3,5,27,1,3,Medium,No,No,"Playground, Clubhouse, Garden",South,Owner,Ready_to_Move
249358,Telangana,Warangal,Locality_106,Apartment,5,4406,274.46,0.06,1992,Semi-furnished,7,16,33,4,8,Low,No,Yes,"Clubhouse, Pool",North,Owner,Under_Construction
249359,Haryana,Gurgaon,Locality_150,Apartment,3,788,474.87,0.6,2001,Semi-furnished,27,26,24,5,3,Medium,No,No,Garden,West,Broker,Under_Construction
249360,Odisha,Cuttack,Locality_327,Apartment,2,4763,180.48,0.04,1990,Unfurnished,21,27,35,10,5,Low,No,Yes,Garden,North,Owner,Ready_to_Move
249361,Jharkhand,Jamshedpur,Locality_468,Villa,4,1913,125.66,0.07,2023,Furnished,10,12,2,10,5,Low,No,Yes,"Garden, Clubhouse, Pool, Playground",East,Builder,Under_Construction
249362,Haryana,Gurgaon,Locality_494,Apartment,5,1529,58.6,0.04,1994,Unfurnished,24,20,31,5,7,Low,No,Yes,"Pool, Playground, Garden, Clubhouse, Gym",East,Builder,Ready_to_Move
